County,State,icu_score,income_score,population_score,vulnerability
St. Louis County,Minnesota,0,0.3806673708093729,0.5182019536574285,0.7003768918443996
Jo Daviess,Illinois,0,0.301519774674334,0.5618669463590051,0.7122044263222203
Dawson,Montana,0,0.19293510151390683,0.35628837125315993,0.8169255090776444
Patrick,Virginia,0,0.14550326643977624,0.5618669463590051,0.7642099290670729
Garden,Nebraska,0,0.1898642569338497,0.5618669463590051,0.7494229322357151
Transylvania,North Carolina,0.0004225444801664985,0.21314986503931463,0.5618669463590051,0.7415202147071713
Merrick,Nebraska,0,0.30193052458631614,0.5618669463590051,0.712067509684893
Freeborn,Minnesota,0.0010871165564457282,0.2415307280053202,0.5618669463590051,0.7318384030264096
Crook,Oregon,0,0.3251867934123538,0.5583373120076391,0.7054919648600024
Kennebec,Maine,0.00019985297718325135,0.26231271759965574,0.5618669463590051,0.7252068276880519
Huron,Michigan,0.00024361640120607993,0.28770097406407696,0.46478873239436613,0.7490888923801169
Otter Tail,Minnesota,0.00016385567934288492,0.28336854046864607,0.5583373120076391,0.7193767639481239
Gladwin,Michigan,0,0.17251496303250793,0.5583373120076391,0.7563825749866177
Hubbard,Minnesota,0,0.2540292610413488,0.5583373120076391,0.729211142317004
Stonewall,Texas,0,0.21948714939561084,0.5583373120076391,0.74072517953225
Monroe,Arkansas,0,0.36597817157610607,0.4109412572998969,0.7410268570413323
Clatsop,Oregon,0.0007493466722543646,0.2415307280053202,0.5583373120076391,0.7331275377715953
Waldo,Maine,0.00015671126859850287,0.21745295935531822,0.5583373120076391,0.7413510057894814
McCone,Montana,0,0.26093377146657276,0.5583373120076391,0.7269096388419294
Gove,Kansas,0,0.24332042405038531,0.5583373120076391,0.7327807546473252
Berkshire,Massachusetts,0.00013197482150632332,0.27837108320619647,0.5583373120076391,0.7210532099882194
Wayne,Illinois,0,0.15495051441536595,0.3879760041731872,0.8190244938038156
Wadena,Minnesota,0.0002730245851937835,0.16568869068575676,0.5583373120076391,0.7585669909071368
Edwards,Kansas,0,0.23327661072644057,0.521397616468039,0.7484419242685068
Pend Oreille,Washington,0,0.20127723663106833,0.5583373120076391,0.7467951504537642
Benewah,Idaho,0,0.18643156124085591,0.5583373120076391,0.7517437089171684
Talbot,Maryland,0.0005496234154433472,0.12164065250557446,0.5150319588212002,0.7875925884192606
Frontier,Nebraska,0,0.2957497163869655,0.5583373120076391,0.7153043238684651
Lamar,Alabama,0.00022010787484241375,0.20566834878535384,0.41814620115056544,0.7919884473964127
Sullivan,Tennessee,0.0008571974041479665,0.23005906974924695,0.4407042253521127,0.7761265024981642
Merced,California,0.0001342363371682046,0.2210714704846849,0.2995832135671169,0.8264036932036767
Osceola,Iowa,0.000019981628432128226,0.23378515823651372,0.36033621081326667,0.8019528831072625
Lucas,Iowa,0.0010472099918564328,0.21094941908226733,0.521397616468039,0.7555352514859458
Kittson,Minnesota,0,0.2825274811250636,0.5548374636001663,0.7208783517582567
Los Alamos,New Mexico,0.0007328570488028122,0.847905175448891,0.5548374636001663,0.5321748346340467
Palo Alto,Iowa,0,0.2413351328091382,0.5548374636001663,0.7346091345302319
Hodgeman,Kansas,0,0.3167566404569104,0.5548374636001663,0.7094686319809744
Des Moines,Iowa,0.0005265443949244953,0.21970230411141103,0.5548374636001663,0.7416445626311661
Ashland,Wisconsin,0,0.25976998004929,0.47318320569806677,0.7556822714175477
Stutsman,North Dakota,0.0005653334458905493,0.29470328208739194,0.5548374636001663,0.716631306955517
Marquette,Wisconsin,0,0.2507139224660642,0.4965341066003867,0.7509173236445164
Codington,South Dakota,0.0018135471884999485,0.26628330008215,0.5548374636001663,0.7256885630430612
Kiowa,Kansas,0,0.2036830575441067,0.4965341066003867,0.7665942786185022
Newport,Rhode Island,0.00022721482986175516,0.5058776356452686,0.5548374636001663,0.6463525619749011
Hardin,Illinois,0,0.19979071314008529,0.4355646514465857,0.7882148784711097
Fannin,Georgia,0.0000820489848127584,0.23832296678793569,0.4133261105092092,0.7827562912393474
Ozark,Missouri,0,0.11825685561162617,0.5513670256835128,0.776792039568287
Ellis,Oklahoma,0.00022938932154279058,0.41041740014865236,0.38576424992910485,0.7345296535335666
Lassen,California,0,0.32391542463717093,0.3012519561815336,0.7916108730604318
Ramsey,North Dakota,0,0.3350643508195439,0.5087677459177375,0.7187226344209061
Shelby,Iowa,0,0.36490239799710517,0.4355646514465857,0.7331776501854363
Rutland,Vermont,0.0011530836916466966,0.28640026600946683,0.5513670256835128,0.7203598748717912
Cuming,Nebraska,0,0.26908031138755234,0.5513670256835128,0.7265175543096449
Green Lake,Wisconsin,0.001032061271888821,0.2641317529241482,0.5513670256835128,0.7278230533734833
Ohio County,West Virginia,0,0.2038493134608614,0.4407042253521127,0.7851488203956754
Fillmore,Nebraska,0,0.29995501310487815,0.5182019536574285,0.7272810110792312
Manitowoc,Wisconsin,0.0007754572784258821,0.28258615968391815,0.5513670256835128,0.7217571191180476
Wetzel,West Virginia,0.0016606367419489652,0.1758694206470289,0.5513670256835128,0.7570343056425031
Cuyahoga,Ohio,1,0.2329343191331221,0.5513670256835128,0.40523288506112165
Island,Washington,0.00021378018021057701,0.37621758009623285,0.5513670256835128,0.6907338713466813
Cumberland,Tennessee,0,0.3008645307671244,0.36033621081326667,0.7795997528065363
Leelanau,Michigan,0,0.34260454563235926,0.5513670256835128,0.7020094762280427
Hooker,Nebraska,0,0.18915033446778548,0.5513670256835128,0.7531608799495673
Santa Fe,New Mexico,0.0003322705311432448,0.3220572702734421,0.5513670256835128,0.708747811170634
Morgan,West Virginia,0,0.5902182842389391,0.3063172545598072,0.7011548204004179
Steuben,New York,0.00015583058204384439,0.2747525720768298,0.50260257195346,0.740829675129222
Bradley,Arkansas,0.00014573560189690862,0.20632359269256348,0.46478873239436613,0.7762473131037245
Carter,Tennessee,0.0000685243405138891,0.20943355631185698,0.4407042253521127,0.7832645646651721
Cocke,Tennessee,0.00008452765595948436,0.10353831709893205,0.5479256290883375,0.7828171753855903
Fulton,Arkansas,0,0.32146070492508705,0.47602408343188896,0.7341717372143413
Izard,Arkansas,0,0.10439893596213277,0.5479256290883375,0.7825584783165099
Montezuma,Colorado,0.00012802601952030345,0.22690998709071705,0.5479256290883375,0.7416787859338083
Giles,Virginia,0,0.18101357430661502,0.5182019536574285,0.7669281573453188
Niobrara,Wyoming,0,0.18045612799749638,0.5479256290883375,0.7572060809713886
Bennington,Vermont,0.0014739421598211038,0.29569103782811096,0.5479256290883375,0.7183031303079102
Wirt,West Virginia,0,0.14391894535070218,0.5479256290883375,0.7693851418536535
Pratt,Kansas,0.0018842756616311703,0.25475296326722213,0.5479256290883375,0.7318123773276031
Stone,Missouri,0,0.22470954113366975,0.37279929577464793,0.8008303876972275
Platte,Wyoming,0,0.30539255955873723,0.48467834031214313,0.7366430333763732
Yakutat,Alaska,0,0.5135743066150296,0.5479256290883375,0.6461666880988777
Ouachita,Arkansas,0.00045895255997334926,0.18551226381880062,0.4565814964134248,0.7858157624026004
Oconto,Wisconsin,0,0.3093240230019951,0.5479256290883375,0.7142501159698891
Barron,Wisconsin,0.0004288506686009456,0.23537925908539686,0.5479256290883375,0.7387554203858882
Tipton,Indiana,0.00005461267720462748,0.31722606892774713,0.41814620115056544,0.7548577057481609
Oregon County,Missouri,0,0.07586159683918163,0.5479256290883375,0.792070924690827
Delaware County,New York,0,0.6823436216406525,0.4355646514465857,0.6273639089709206
Butler,Nebraska,0.00009099076930120234,0.358173923248445,0.4407042253521127,0.7336769535433805
Ogemaw,Michigan,0.000340638034604245,0.14310722528654696,0.5479256290883375,0.769542169196837
Westmoreland,Pennsylvania,0,0.2852853733912295,0.5246192602771098,0.7300317887772203
Hayes,Nebraska,0,0.28497242107733833,0.5479256290883375,0.7223673166114414
Sangamon,Illinois,0.0004884074142735712,0.346819622110081,0.5479256290883375,0.7015887804624359
Somerset,Maine,0.00006363198999551089,0.18054414583577827,0.3542838500652477,0.8217027907029928
Keokuk,Iowa,0,0.2169248523256269,0.5445129107981221,0.7461874122920837
Hamilton,Illinois,0,0.17339514141532683,0.3503129890453834,0.8254306231797632
Northampton,Virginia,0,0.3922759457027735,0.46478873239436613,0.7143117739676201
Howard,Indiana,0.00004172843681497901,0.25061612486797324,0.33869729279101396,0.8035482846347326
Ransom,North Dakota,0,0.29145640183077104,0.5445129107981221,0.7213435624570357
Erie,Ohio,0.00012732820134233762,0.2466064233462426,0.4935354313380282,0.7532436057047956
Itasca,Minnesota,0.00037418840847430366,0.26332981261980204,0.5445129107981221,0.7305943627245339
Buncombe,North Carolina,0.0023854983743647347,0.24182412079959317,0.5445129107981221,0.7370924900093067
Jasper,Mississippi,0.000057901011136182125,0.16065211438407073,0.3879760041731872,0.8171046601438686
Schuyler,New York,0,0.1437820287133748,0.5182019536574285,0.7793386725430655
Ravalli,Montana,0.00030789702518699887,0.18290106794977115,0.5445129107981221,0.7574260414089732
New Hanover,North Carolina,0.0009595950076355694,0.2919160505417987,0.5445129107981221,0.7208704812174811
Dane,Wisconsin,0.0003085775155237197,0.4081582756327505,0.5445129107981221,0.6823400786845346
Brooke,West Virginia,0,0.22011305402339318,0.5445129107981221,0.7451246783928283
Indian River,Florida,0.0004438870664703729,0.24240112662833002,0.5445129107981221,0.7375473585023591
Lake of the Woods,Minnesota,0,0.23552595548253336,0.5445129107981221,0.7399870445731149
Unicoi,Tennessee,0,0.12034972421077339,0.5445129107981221,0.7783791216637015
Nemaha,Nebraska,0,0.2653835621797129,0.521397616468039,0.737739607117416
Barton,Kansas,0.0009799840098006511,0.20140437350858664,0.5311417686446548,0.755491291278986
Hand,South Dakota,0,0.27083088839338104,0.5445129107981221,0.7282187336028323
Aransas,Texas,0,0.2199467981066385,0.5445129107981221,0.7451800970317464
Herkimer,New York,0,0.24509056057583226,0.5445129107981221,0.7367988428753485
San Bernardino,California,0.28855445105195426,0.3335289285295153,0.3029304861426623,0.6916620447586228
Nye,Nevada,0,0.19451942260298086,0.5445129107981221,0.753655888866299
Williams,North Dakota,0.0002090142807645829,0.22594179086961624,0.5056729264475743,0.756058756134015
Belknap,New Hampshire,0.0002702255242594314,0.37816375229824356,0.5445129107981221,0.6923510371264583
Pepin,Wisconsin,0,0.27104604310918123,0.5445129107981221,0.7281470153642322
Beaver,Pennsylvania,0,0.26086531314790906,0.36237978029992257,0.7922516355173894
Weston,Wyoming,0,0.34693697922779015,0.5445129107981221,0.7028500366580293
Goliad,Texas,0,0.3025564292140985,0.5445129107981221,0.7176435533292598
Franklin City,Virginia,0.004339438281383153,0.11678989164026131,0.5445129107981221,0.7781192530934111
Arkansas County,Arkansas,0,0.1921429409693698,0.5445129107981221,0.754448049410836
Moody,South Dakota,0,0.3110452607283965,0.5411285138215183,0.7159420751500285
Musselshell,Montana,0,0.22907131400852795,0.5411285138215183,0.7432667240566513
Armstrong,Pennsylvania,0,0.40731721628916795,0.4433021486583736,0.7164602116841527
Beadle,South Dakota,0.0021129729365870786,0.21720846536009075,0.5411285138215183,0.746516682627268
Orleans,Louisiana,0.0000023148990872363855,0.2788796307162696,0.45121095577152953,0.7566356995377045
Franklin County,Virginia,0,0.2507334819856824,0.5411285138215183,0.7360460013975998
Tulare,California,0.00016522497821424054,0.2222157023823495,0.3063172545598072,0.8237672726932097
Cabell,West Virginia,0.004972352505374413,0.17983022336971405,0.5411285138215183,0.7580229701011311
Asotin,Washington,0,0.22678285021319877,0.5411285138215183,0.7440295453217609
Josephine,Oregon,0.0010090287003716497,0.17356139733208154,0.5411285138215183,0.7614336867153428
Trigg,Kentucky,0,0.2507823807847279,0.5411285138215183,0.7360297017979179
Desha,Arkansas,0,0.08502523178030748,0.5411285138215183,0.7912820847993914
Comanche,Kansas,0,0.2547627430270313,0.4230346618719409,0.7740675317003426
Albany,Wyoming,0.0000023112713128382186,0.38540077455697686,0.5150319588212002,0.6998549851168367
Deer Lodge,Montana,0,0.1855416030982279,0.5411285138215183,0.7577766276934179
Haakon,South Dakota,0,0.26612682392520437,0.5411285138215183,0.7309148874177591
Kimble,Texas,0,0.22921801040566445,0.5411285138215183,0.7432178252576058
Dodge,Nebraska,0.0001126221916232998,0.48228885498572155,0.4407042253521127,0.6922980991568475
Lauderdale,Alabama,0,0.12068223604428276,0.4109412572998969,0.8227921688852734
Chippewa,Minnesota,0.00003871137308512132,0.21174157962680437,0.4675657719904332,0.773551312336559
Turner,South Dakota,0,0.0815631968078864,0.4459191043698085,0.8241725662741017
Phelps,Nebraska,0,0.21493956108437975,0.4565814964134248,0.7761596475007319
Pennington,Minnesota,0.0020244015604653815,0.3016762508312796,0.5056729264475743,0.7302088070535602
Renville,North Dakota,0,0.3013730782771975,0.5377720870678617,0.7202849448849802
Pipestone,Minnesota,0,0.25459648711027655,0.5411285138215183,0.734758333022735
Mahoning,Ohio,0.0005287424610273924,0.20607909869733598,0.5411285138215183,0.7507545483400394
Monterey,California,0.00009289525640203284,0.3831905488401205,0.3132121084717258,0.7678348158105839
Gage,Nebraska,0.0002985294429272474,0.2705863943981536,0.5411285138215183,0.729328854112467
Antrim,Michigan,0,0.24817118491569848,0.5377720870678617,0.7380189093388132
Lewis and Clark,Montana,0.0003104593536101288,0.35458475139850565,0.5377720870678617,0.7024442340600074
Richland,Montana,0.000006325409304472325,0.16477917302351056,0.4459191043698085,0.7964317990657922
Nance,Nebraska,0,0.23764816336110786,0.5377720870678617,0.7415265831903435
Brooks,Georgia,0,0.018376168681297187,0.3902027027027027,0.863807042872
Dickey,North Dakota,0,0.26770136525446936,0.5377720870678617,0.7315088492258897
Moore,North Carolina,0.00006000355699125414,0.30507960724484606,0.3349212924606463,0.7866463655791721
Pittsylvania,Virginia,0,0.2166901380902085,0.5377720870678617,0.7485125916139765
Burleigh,North Dakota,0.0017016195793691752,0.4090384540155694,0.5377720870678617,0.6838292797790666
Klamath,Oregon,0,0.1920842624105152,0.5377720870678617,0.7567145501738743
Allen,Kansas,0.00011139721144640843,0.1803681101592145,0.346392233527347,0.8243760863673307
Colfax,New Mexico,0.0003660865645682758,0.31079098697335994,0.4157276995305164,0.7577050756438518
Gentry,Missouri,0,0.1878300668935571,0.5377720870678617,0.7581326153461937
Trego,Kansas,0,0.25161366036850136,0.5377720870678617,0.7368714175212123
Rockbridge,Virginia,0,0.27703125611234986,0.5377720870678617,0.7283988856065962
Iowa County,Iowa,0,0.34887337166999177,0.521397616468039,0.7099096706206565
Loup,Nebraska,0,0.17739506317724837,0.5377720870678617,0.7616109499182966
Garland,Arkansas,0.0011307722035482795,0.18753667409928412,0.5377720870678617,0.7578534888764353
Trumbull,Ohio,0.00037628216541990566,0.22389782106951453,0.5377720870678617,0.7459846032324013
Venango,Pennsylvania,0.0002706446806536921,0.21506669796189806,0.5377720870678617,0.7489635234298622
Orange,Vermont,0,0.4936040370848492,0.38576424992910485,0.7068772376620154
Missoula,Montana,0.0007225418146681237,0.2555549035715683,0.5377720870678617,0.7353168225153006
Houston,Minnesota,0,0.12843758557289833,0.3902027027027027,0.827119903908133
Shawano,Wisconsin,0,0.2598775574071901,0.5377720870678617,0.7341167851749828
Waynesboro City,Virginia,0,0.24313460861401243,0.5377720870678617,0.7396977681060419
Wabasha,Minnesota,0,0.32342643664671594,0.5377720870678617,0.712933825428474
Kern,California,0.00024565703590014693,0.2793686187067246,0.31849227897505517,0.8006311484274401
Crawford,Michigan,0,0.25976998004929,0.4459191043698085,0.7647703051936339
Anderson,Kansas,0.00006701231431012928,0.20211829597465086,0.2787426808039247,0.8396906703023714
McMullen,Texas,0,0.1908422329147596,0.5344432852257578,0.7582381606198275
Converse,Wyoming,0,0.42964440793334113,0.5344432852257578,0.6786374356136338
Emmet,Michigan,0.0023852791310484374,0.2798478269373704,0.5246192602771098,0.731049211218157
Routt,Colorado,0.00013952752402930418,0.4109063881391073,0.5344432852257578,0.6848369330370352
McCracken,Kentucky,0.007487956890519163,0.24363337636427648,0.5344432852257578,0.738145127173149
Haskell,Texas,0,0.31714783084927434,0.38356729002779216,0.7664282930409778
Boone,Nebraska,0,0.4000606345108164,0.37921716344579104,0.7402407340144641
DeWitt,Illinois,0,0.25885068262723465,0.39926201041867637,0.7806291023180296
Van Buren,Arkansas,0,0.2458925008801784,0.46203249459302637,0.7640250015089317
Cottonwood,Minnesota,0,0.24750616124867975,0.5344432852257578,0.7393501845085209
Maries,Missouri,0,0.22082697648945743,0.5344432852257578,0.7482432460949282
Allamakee,Iowa,0,0.2820971716934632,0.5344432852257578,0.7278198476935931
Bristol Bay,Alaska,0,0.5823357978328052,0.5344432852257578,0.6277403056471458
Shenandoah,Virginia,0,0.28986230098188787,0.5344432852257578,0.7252314712641181
Roane,Tennessee,0,0.08339201189218792,0.5182019536574285,0.7994686781501279
Hawkins,Tennessee,0.00006361309624624406,0.16988420764386028,0.5344432852257578,0.7652029646780453
Red Lake,Minnesota,0,0.26975511481438014,0.5344432852257578,0.7319338666532873
Bay,Michigan,0.00017799932675830252,0.26869890075499747,0.50260257195346,0.7428401759882615
Wyandot,Ohio,0.00041417683006246515,0.23923248445018191,0.5344432852257578,0.7419700178313327
Hennepin,Minnesota,0.4997390669430823,0.43438759144075423,0.5344432852257578,0.5104766854634686
Coffey,Kansas,0,0.3110648202480147,0.5344432852257578,0.7181639648420759
Clearwater,Minnesota,0,0.19704260063372844,0.5311417686446548,0.7572718769072055
Halifax,Virginia,0.0004623350341149187,0.12071157532371005,0.5056729264475743,0.7910510543982002
Becker,Minnesota,0.00045854812040107147,0.29562257950944726,0.5344432852257578,0.7231585290481313
Morrill,Nebraska,0,0.2337362594374682,0.5344432852257578,0.7439401517789246
Roseau,Minnesota,0,0.30095254860540627,0.5344432852257578,0.7215347220562787
Yancey,North Carolina,0,0.18183507413057937,0.5311417686446548,0.7623410524082553
Pike,Illinois,0,0.331328482572468,0.40388538125303547,0.7549287120581655
Dade,Missouri,0,0.22707624300747173,0.47602408343188896,0.7656332245202131
Dorchester,Maryland,0,0.3312502444939952,0.43302259600770093,0.7452423864994346
Kalkaska,Michigan,0,0.19710127919258302,0.5311417686446548,0.7572523173875874
Vanderburgh,Indiana,0.0022159549629372265,0.23035246254351993,0.5311417686446548,0.7454299379496294
Hickman,Kentucky,0,0.19163439345929664,0.43812512757705663,0.7900801596545489
Stephenson,Illinois,0.00016538381745487285,0.2296874388765012,0.5311417686446548,0.7463351362204631
Horry,South Carolina,0.0010057641629050277,0.21950670891522905,0.5311417686446548,0.7494485860924037
Niagara,New York,0.000029350855480089253,0.2735301021006924,0.5311417686446548,0.731766259466391
Greeley,Kansas,0,0.24414192387434966,0.5182019536574285,0.745885374156074
York,Maine,0,0.6071959472675351,0.4459191043698085,0.6489616494542187
Kingman,Kansas,0,0.26874779955404293,0.5311417686446548,0.7333701439337674
Columbia,Washington,0.000033267513656629734,0.48233775378476706,0.39926201041867637,0.7061223227609666
Wright,Iowa,0,0.5047529632672222,0.4279929577464789,0.6890846929954331
Bear Lake,Idaho,0,0.24427884051167703,0.5311417686446548,0.741526463614556
Rock Island,Illinois,0.00038468528035463486,0.28083558267808945,0.5311417686446548,0.7292126544656337
Charlevoix,Michigan,0,0.25391190392363966,0.5311417686446548,0.7383154424772351
Blackford,Indiana,0,0.18815279896725737,0.5311417686446548,0.7602351441293627
Wapello,Iowa,0.000548420034063485,0.20966827054727535,0.5311417686446548,0.7528805135913355
Kerr,Texas,0.000568937461133832,0.23094902789187496,0.5311417686446548,0.7457800886674455
Tazewell,Virginia,0.00006506090529023155,0.3528635136721042,0.5150319588212002,0.7106798222004684
Cascade,Montana,0.0006099470209448086,0.24426906075186794,0.5311417686446548,0.7413264078608441
Stillwater,Montana,0,0.3708484919610374,0.5311417686446548,0.6993365797981026
Morton,North Dakota,0,0.26034698587802685,0.45929682573050234,0.7601187294638236
Washakie,Wyoming,0,0.2652075265031491,0.5311417686446548,0.734550234950732
Fentress,Tennessee,0,0.09003246880256621,0.5311417686446548,0.7929419208509263
Marengo,Alabama,0.000059058942310498046,0.14760591479873253,0.5311417686446548,0.773731085871434
Stoddard,Missouri,0.0013121152281255872,0.1758303016077925,0.5311417686446548,0.7639052715064757
Otoe,Nebraska,0,0.30214567930211633,0.5311417686446548,0.7222375173510762
Bandera,Texas,0,0.2858525994601573,0.5311417686446548,0.7276685439650626
Fayette,Kentucky,0.0000059918909177274515,0.5866975707076634,0.4230346618719409,0.6634205918431593
Oliver,North Dakota,0,0.5013496068536557,0.5311417686446548,0.6558362081672298
Multnomah,Oregon,0.0015362230200248667,0.31808668779094784,0.5311417686446548,0.7164117735147908
Clinton,Iowa,0.00006651133532742197,0.2832903023901733,0.4230346618719409,0.7645361748008528
Mingo,West Virginia,0.0012377580432621877,0.15617298439150334,0.5311417686446548,0.7704824963068599
Little River,Arkansas,0,0.19253413136173375,0.5311417686446548,0.7587746999978705
Wilson,Kansas,0.00003749831376251738,0.43603059108868286,0.4062210634046493,0.7192369490643018
Waupaca,Wisconsin,0.00030061201895689374,0.3015686734733795,0.5278672032193158,0.7234211704294493
Gasconade,Missouri,0,0.2093455384735751,0.5278672032193158,0.754262419435703
Androscoggin,Maine,0.0007630075899092417,0.24385831083988577,0.5278672032193158,0.742503826116963
Colbert,Alabama,0.0000986306894723999,0.1867053945155107,0.5278672032193158,0.7617762571919003
Buena Vista City,Virginia,0,0.16239291163009037,0.5278672032193158,0.7699132950501979
Crittenden,Kentucky,0,0.1737374330086453,0.43812512757705663,0.7960458131380993
Montague,Texas,0,0.2371102765716074,0.5278672032193158,0.7450075067363588
Cambria,Pennsylvania,0.00038894438102548965,0.21265109728905057,0.5278672032193158,0.7530309183702028
Roanoke County,Virginia,0,0.3991022180495247,0.5278672032193158,0.6910101929103865
Grundy,Iowa,0,0.4357371982944099,0.4355646514465857,0.7095660500863348
Geneva,Alabama,0.000054676090266836645,0.15294566365450066,0.5278672032193158,0.7730441523453055
Wilkin,Minnesota,0,0.2984880491335133,0.5278672032193158,0.7245482492157236
Sharp,Arkansas,0,0.10635488792395259,0.5278672032193158,0.7885926362855772
Redwood,Minnesota,0,0.26856198411767007,0.5278672032193158,0.7345236042210047
Craig,Virginia,0,0.18826037632515746,0.4675657719904332,0.7813912838948031
Bedford,Pennsylvania,0.00003807501639625606,0.20315495051441537,0.43812512757705663,0.7862272822973773
Richmond City,Virginia,0.0035427388264223417,0.2005828736846223,0.5278672032193158,0.7560023947565465
Gunnison,Colorado,0,0.31633611078511914,0.5278672032193158,0.718598895331855
Christian,Illinois,0,0.18501349606853656,0.4133261105092092,0.8005534644740847
Meigs,Tennessee,0,0.15142002112428118,0.521397616468039,0.7757274541358933
Irion,Texas,0,0.2970210851621484,0.5278672032193158,0.7250372372061786
Luzerne,Pennsylvania,0.0004087050853336996,0.23878261549896335,0.5278672032193158,0.7443138253987958
King and Queen,Virginia,0,0.27760826194108673,0.5278672032193158,0.7315081782798658
Surry,North Carolina,0,0.2670461213472597,0.46478873239436613,0.7560550487527914
Saline,Illinois,0,0.23591714587489732,0.41814620115056544,0.7819788843248457
Grand Forks,North Dakota,0.0007654443246619382,0.2616965927316825,0.5278672032193158,0.7365569199081132
Bladen,North Carolina,0.0003974714212758959,0.09953839533701052,0.5278672032193158,0.7907323100074659
Penobscot,Maine,0.000504806590869432,0.23224973594648515,0.5278672032193158,0.7464594180811099
Labette,Kansas,0.0007149766089378416,0.2046903728044439,0.5246192602771098,0.7566584634365028
Nicholas,West Virginia,0,0.22586355279114345,0.5246192602771098,0.7498390623105822
Lamoille,Vermont,0,0.3197981457575402,0.5246192602771098,0.7185275313217834
Harrison,Iowa,0.00011125164599139114,0.2512322497359465,0.41814620115056544,0.7768367658224989
Tyler,West Virginia,0,0.19514532723076322,0.47318320569806677,0.7772238223570567
Otsego,Michigan,0.00003211367645036476,0.27167194773696357,0.4876078174473195,0.7468960403797555
Shawnee,Kansas,0.0008907751271260162,0.27838086296600556,0.5246192602771098,0.7320363672099195
Summit,Ohio,0.000010570102603854282,0.6195477839064273,0.4459191043698085,0.6448408472070535
Traill,North Dakota,0,0.2814712670656809,0.5246192602771098,0.7313031575524032
Searcy,Arkansas,0,0.10555294761960646,0.5246192602771098,0.7899425973677613
Stark,North Dakota,0.0005883567120711995,0.25089973790243714,0.511887323943662,0.7455415271472765
Gilmer,Georgia,0,0.18049524703673278,0.3132121084717258,0.8354308814971805
Fremont,Iowa,0.0002576767407459464,0.23993662715643704,0.408572965571205,0.7837442435105374
King,Washington,0.46199209262266205,0.44022610804678636,0.4965341066003867,0.5337492309100549
Stevens,Washington,0,0.33747995149239135,0.39244449749343513,0.7566918503380579
Yellowstone,Montana,0.0006796811042042892,0.306654148574111,0.5246192602771098,0.7226823033481917
Pittsburg,Oklahoma,0.000397005740568942,0.2079763721003012,0.5246192602771098,0.75566912062734
Dallas,Arkansas,0.010347708189422588,0.2884540155693776,0.4255049872186858,0.7585644296741714
Eureka,Nevada,0,0.4366271564370379,0.5246192602771098,0.6795845277619508
Highlands,Florida,0.0005979690636814349,0.1523099792669092,0.5246192602771098,0.7741575971307665
Pickens,Alabama,0.0002477516170927972,0.21321832335797833,0.4485553024026511,0.7793262075407592
Ringgold,Iowa,0,0.24023979971051912,0.5246192602771098,0.7450469800041237
Miller,Georgia,0,0.20863161600751085,0.4905600920699293,0.76693609730752
Nez Perce,Idaho,0.0005277188043314295,0.25932989085788055,0.5246192602771098,0.738507710020226
Fond du Lac,Wisconsin,0.0005799139556776188,0.3308883933810586,0.5246192602771098,0.7146374774620514
Hutchinson,South Dakota,0.00032248549835764943,0.24200015647615694,0.47318320569806677,0.7614980507758062
Macoupin,Illinois,0,0.2895200093885694,0.521397616468039,0.7296941247144639
Hughes,South Dakota,0.00023208662272389803,0.14310722528654696,0.4255049872186858,0.8103852336240145
Peoria,Illinois,0.0005593355223923215,0.3004928998943786,0.521397616468039,0.72585004937173
Major,Oklahoma,0,0.29260063372843564,0.521397616468039,0.7286672499345084
Hernando,Florida,0.00039304847323834945,0.20574658686382663,0.521397616468039,0.757487582731632
Watauga,North Carolina,0.0006739714360124136,0.13991902358878067,0.521397616468039,0.7793364628357227
Middlesex,Virginia,0,0.5829714822203966,0.40156575189971444,0.6718209219599629
Taos,New Mexico,0.0004004996164146559,0.12372374134491257,0.521397616468039,0.7848260475235446
Perry,Tennessee,0,0.08041896491022181,0.36859062873975884,0.8503301354500065
Rockingham,North Carolina,0,0.3149962836912725,0.47888673034374835,0.7353723286549931
Teller,Colorado,0,0.3819387395845558,0.521397616468039,0.6988878813158017
Norman,Minnesota,0,0.24843523843054416,0.521397616468039,0.743389048367139
Blair,Pennsylvania,0.0007274348667128689,0.22499315416813362,0.521397616468039,0.7509605981657048
McLeod,Minnesota,0.0003105719490615996,0.3440910691233423,0.521397616468039,0.7114002474865191
Morrison,Minnesota,0.00034060884600115824,0.2705374955991081,0.521397616468039,0.7359080930289505
Kandiyohi,Minnesota,0.00035585894591636446,0.29498689512185583,0.521397616468039,0.7277532098213964
Page,Iowa,0,0.22415209482455112,0.5150319588212002,0.7536053154514162
Beaufort,North Carolina,0.00031366272292364085,0.365078433673669,0.4905600920699293,0.7146826038444927
Aurora,South Dakota,0,0.26093377146657276,0.521397616468039,0.7392228706884627
Bates,Missouri,0,0.18183507413057937,0.521397616468039,0.7655891031337939
Nevada County,Arkansas,0,0.3654402847866056,0.5445129107981221,0.6966822681384242
Randolph,Arkansas,0,0.16837812463325902,0.42058179465485496,0.803680026903962
Fountain,Indiana,0,0.2532762195360482,0.521397616468039,0.7417753879986376
Belmont,Ohio,0.00040089760722119975,0.21073426436646717,0.521397616468039,0.755822407186091
Caldwell,Missouri,0,0.23633767554668858,0.31849227897505517,0.8150566818260854
Bureau,Illinois,0.000254474106441492,0.28352501662559165,0.521397616468039,0.7316076309333093
